,Player,Tm,Pos,Age,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Cmp,PassAtt,Cmp%,PassTD,TD%,Int,Int%,PassYds/A,AY/A,Y/C,PassYds/G,Rate,QBR,Sk,Sk%,RushAtt,RushYds,RushTD,RushYds/A,RushYds/G,Tgt,Rec,Ctch%,RecYds,Y/R,RecTD,Y/Tgt,R/G,RecYds/G,A/G,Touch,Y/Tch,YScm,RRTD
335,Jordan Akins,CLE,TE,31.0,13.0,28.2,31.2,20.7,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,132.0,8.8,0.0,5.7,0.9,7.8,0.0,15.0,8.8,132.0,0.0
336,Jordan Love,GNB,QB,25.0,319.0,319.1,339.1,330.1,53.0,5.0,18.0,372.0,579.0,64.2,32.0,5.5,11.0,1.9,7.2,7.4,11.2,244.6,96.1,62.1,30.0,4.9,50.0,247.0,4.0,4.9,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,50.0,4.9,247.0,4.0
337,Jordan Mason,SFO,RB,24.0,42.0,44.7,47.7,43.2,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,206.0,3.0,5.2,12.1,4.0,3.0,0.0,31.0,10.3,0.0,7.8,0.2,1.8,2.4,43.0,5.5,237.0,3.0
338,Jordan Matthews,CAR,TE,31.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Jordan Mims,NOR,RB,24.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Josh Allen,BUF,QB,27.0,393.0,392.6,420.6,410.6,122.0,1.0,3.0,385.0,579.0,66.5,29.0,5.0,18.0,3.1,7.4,7.0,11.2,253.3,92.2,69.6,24.0,4.0,111.0,524.0,15.0,4.7,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,111.0,4.7,524.0,15.0
341,Josh Downs,IND,WR,22.0,89.0,157.1,160.1,123.1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,68.0,0.0,771.0,11.3,2.0,7.9,4.0,45.4,0.0,68.0,11.3,771.0,2.0
342,Josh Jacobs,LVR,RB,25.0,144.0,181.1,188.1,162.6,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,805.0,6.0,3.5,61.9,54.0,37.0,0.0,296.0,8.0,0.0,5.5,2.8,22.8,17.9,270.0,4.1,1101.0,6.0
343,Josh Oliver,MIN,TE,26.0,31.0,53.3,57.3,42.3,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,0.0,213.0,9.7,2.0,7.6,1.3,12.5,0.0,22.0,9.7,213.0,2.0
344,Josh Palmer,LAC,WR,24.0,69.0,106.7,110.7,87.7,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.6,61.0,38.0,0.0,581.0,15.3,2.0,9.5,3.8,58.1,0.1,39.0,15.1,587.0,2.0
345,Josh Pederson,JAX,TE,26.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Josh Reynolds,DET,WR,28.0,89.0,128.8,132.8,108.8,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,40.0,0.0,608.0,15.2,5.0,9.5,2.4,35.8,0.0,40.0,15.2,608.0,5.0
347,Josh Whyle,TEN,TE,24.0,15.0,24.4,24.4,19.9,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,94.0,10.4,1.0,6.3,0.8,8.5,0.0,9.0,10.4,94.0,1.0
348,Joshua Dobbs,2TM,QB,28.0,201.0,200.7,223.7,210.7,0.0,20.0,0.0,262.0,417.0,62.8,13.0,3.1,10.0,2.4,5.9,5.5,9.4,189.5,79.5,51.8,30.0,6.7,77.0,421.0,6.0,5.5,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,77.0,5.5,421.0,6.0
349,Joshua Kelley,LAC,RB,26.0,54.0,61.7,65.7,57.7,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,405.0,2.0,3.8,23.8,12.0,8.0,0.0,32.0,4.0,0.0,2.7,0.5,1.9,6.3,115.0,3.8,437.0,2.0
350,Josiah Deguara,GNB,TE,26.0,7.0,14.5,14.5,10.5,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,65.0,8.1,0.0,8.1,0.5,4.3,0.0,8.0,8.1,65.0,0.0
351,JuJu Smith-Schuster,NWE,WR,27.0,32.0,61.0,64.0,46.5,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.0,0.0,260.0,9.0,1.0,5.5,2.6,23.6,0.0,29.0,9.0,260.0,1.0
352,Julian Hill,MIA,TE,23.0,3.0,8.8,9.8,5.8,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,48.0,8.0,0.0,5.3,0.4,3.2,0.0,6.0,8.0,48.0,0.0
353,Julio Jones,PHI,WR,34.0,25.0,36.4,36.4,30.9,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,0.0,74.0,6.7,3.0,3.9,1.0,6.7,0.0,11.0,6.7,74.0,3.0
354,Julius Chestnut,TEN,RB,23.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Justice Hill,BAL,RB,26.0,81.0,109.3,116.3,95.3,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,387.0,3.0,4.6,24.2,39.0,28.0,0.0,206.0,7.4,1.0,5.3,1.8,12.9,5.3,112.0,5.3,593.0,4.0
356,Justin Fields,CHI,QB,24.0,230.0,230.2,249.2,239.2,0.0,18.0,0.0,227.0,370.0,61.4,16.0,4.3,9.0,2.4,6.9,6.7,11.3,197.1,86.3,46.1,44.0,10.6,124.0,657.0,4.0,5.3,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,124.0,5.3,657.0,4.0
357,Justin Herbert,LAC,QB,25.0,233.0,234.2,248.2,240.7,0.0,17.0,0.0,297.0,456.0,65.1,20.0,4.4,7.0,1.5,6.9,7.1,10.6,241.1,93.2,64.1,29.0,6.0,52.0,228.0,3.0,4.4,17.5,1.0,1.0,0.0,10.0,10.0,0.0,10.0,0.1,0.8,4.0,53.0,4.5,238.0,3.0
358,Justin Jefferson,MIN,WR,24.0,134.0,202.2,206.2,168.2,5.0,26.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,14.2,0.0,0.0,1.0,-12.0,0.0,-12.0,-1.2,100.0,68.0,0.0,1074.0,15.8,5.0,10.7,6.8,107.4,0.1,69.0,15.4,1062.0,5.0
359,Justin Watson,KAN,WR,27.0,62.0,89.0,93.0,75.5,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,27.0,0.0,460.0,17.0,3.0,8.7,1.7,28.8,0.0,27.0,17.0,460.0,3.0
360,Justyn Ross,KAN,WR,24.0,5.0,11.3,11.3,8.3,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,53.0,8.8,0.0,4.8,0.6,5.3,0.0,6.0,8.8,53.0,0.0
361,Juwan Johnson,NOR,TE,27.0,61.0,97.8,100.8,79.3,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,37.0,0.0,368.0,9.9,4.0,6.2,2.8,28.3,0.0,37.0,9.9,368.0,4.0
362,Juwann Winfree,IND,WR,27.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,K.J. Osborn,MIN,WR,26.0,72.0,120.0,123.0,96.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,48.0,0.0,540.0,11.3,3.0,7.2,3.0,33.8,0.0,48.0,11.3,540.0,3.0
364,KaVontae Turpin,DAL,WR,27.0,48.0,59.7,65.7,53.7,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,110.0,1.0,10.0,6.9,18.0,12.0,0.0,127.0,10.6,3.0,7.1,0.8,7.9,0.7,23.0,10.3,237.0,4.0
365,Kadarius Toney,KAN,WR,24.0,26.0,53.0,56.0,39.5,0.0,119.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.3,0.0,0.0,11.0,31.0,0.0,2.8,2.4,38.0,27.0,0.0,169.0,6.3,1.0,4.4,2.1,13.0,0.8,38.0,5.3,200.0,1.0
366,Kalif Raymond,DET,WR,29.0,62.0,97.4,100.4,79.9,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,75.0,0.0,10.7,4.4,44.0,35.0,0.0,489.0,14.0,1.0,11.1,2.1,28.8,0.4,42.0,13.4,564.0,1.0
367,Kareem Hunt,CLE,RB,28.0,104.0,118.5,121.5,111.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,411.0,9.0,3.0,27.4,21.0,15.0,0.0,84.0,5.6,0.0,4.0,1.0,5.6,9.0,150.0,3.3,495.0,9.0
368,Kayshon Boutte,NWE,WR,21.0,2.0,3.9,3.9,2.9,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,19.0,9.5,0.0,2.7,0.4,3.8,0.0,2.0,9.5,19.0,0.0
369,Ke'Shawn Vaughn,TAM,RB,26.0,4.0,6.4,6.4,5.4,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.0,0.0,1.8,7.0,5.0,2.0,0.0,2.0,1.0,0.0,0.4,0.3,0.3,4.0,26.0,1.7,44.0,0.0
370,Keaontay Ingram,ARI,RB,24.0,10.0,14.0,14.0,12.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,74.0,0.0,2.1,9.3,4.0,4.0,0.0,26.0,6.5,0.0,6.5,0.5,3.3,4.4,39.0,2.6,100.0,0.0
371,Kearis Jackson,TEN,WR,24.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Keaton Mitchell,BAL,RB,21.0,61.0,69.9,72.9,65.4,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,396.0,2.0,8.4,49.5,11.0,9.0,0.0,93.0,10.3,0.0,8.5,1.1,11.6,5.9,56.0,8.7,489.0,2.0
373,Keelan Doss,LAC,WR,27.0,3.0,9.3,9.3,6.3,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,33.0,5.5,0.0,2.5,1.2,6.6,0.0,6.0,5.5,33.0,0.0
374,Keenan Allen,LAC,WR,31.0,171.0,278.9,282.9,224.9,39.0,11.0,27.0,1.0,2.0,50.0,1.0,50.0,0.0,0.0,24.5,34.5,49.0,3.8,135.4,98.8,0.0,0.0,2.0,6.0,0.0,3.0,0.5,150.0,108.0,0.0,1243.0,11.5,7.0,8.3,8.3,95.6,0.2,110.0,11.4,1249.0,7.0
375,Keisean Nixon,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,11.0,11.0,0.0
376,Keith Kirkwood,NOR,WR,29.0,10.0,14.7,14.7,12.2,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,37.0,7.4,1.0,4.1,0.4,2.8,0.0,5.0,7.4,37.0,1.0
377,Keith Smith,ATL,FB,31.0,3.0,6.3,6.3,4.8,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,33.0,11.0,0.0,11.0,0.2,2.5,0.0,3.0,11.0,33.0,0.0
378,Kendre Miller,NOR,RB,21.0,33.0,43.3,49.3,38.3,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,156.0,1.0,3.8,19.5,11.0,10.0,0.0,117.0,11.7,0.0,10.6,1.3,14.6,5.1,51.0,5.4,273.0,1.0
379,Kendrick Bourne,NWE,WR,28.0,63.0,100.0,104.0,81.5,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.5,55.0,37.0,0.0,406.0,11.0,4.0,7.4,4.6,50.8,0.1,38.0,10.8,410.0,4.0
380,Kene Nwangwu,MIN,RB,25.0,1.0,1.3,1.3,1.3,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,2.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,2.6,13.0,0.0
381,Kenneth Gainwell,PHI,RB,24.0,67.0,97.4,104.4,82.4,0.0,52.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,1.1,118.7,98.9,0.0,0.0,84.0,364.0,2.0,4.3,22.8,37.0,30.0,0.0,183.0,6.1,0.0,4.9,1.9,11.4,5.3,114.0,4.8,547.0,2.0
382,Kenneth Walker III,SEA,RB,23.0,170.0,199.4,205.4,184.9,12.0,16.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,905.0,8.0,4.1,60.3,37.0,29.0,0.0,259.0,8.9,1.0,7.0,1.9,17.3,14.6,248.0,4.7,1164.0,9.0
383,Kenny McIntosh,SEA,RB,23.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Kenny Pickett,PIT,QB,25.0,110.0,110.2,117.2,114.2,0.0,30.0,0.0,201.0,324.0,62.0,6.0,1.9,4.0,1.2,6.4,6.2,10.3,172.5,81.4,38.1,23.0,6.6,42.0,54.0,1.0,1.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,42.0,1.3,54.0,1.0
385,Kenny Yeboah,NYJ,TE,25.0,3.0,4.8,4.8,3.8,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,28.0,14.0,0.0,7.0,0.4,5.6,0.0,2.0,14.0,28.0,0.0
386,Kenyan Drake,2TM,RB,29.0,1.0,3.1,4.1,2.1,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,31.0,15.5,0.0,10.3,0.7,10.3,0.7,4.0,7.8,31.0,0.0
387,Kevin Harris,NWE,RB,23.0,18.0,21.3,21.3,19.8,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,65.0,1.0,4.1,16.3,3.0,3.0,0.0,58.0,19.3,0.0,19.3,0.8,14.5,4.0,19.0,6.5,123.0,1.0
388,Kevin Rader,TEN,TE,28.0,1.0,1.6,1.6,1.1,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,6.0,0.0,2.0,0.1,0.4,0.0,1.0,6.0,6.0,0.0
389,KhaDarel Hodge,ATL,WR,28.0,23.0,37.2,40.2,30.2,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,14.0,0.0,232.0,16.6,0.0,10.1,0.8,13.6,0.1,15.0,15.5,232.0,0.0
390,Khalil Dorsey,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,31.0,0.0,31.0,0.1,2.4,0.0,1.0,31.0,31.0,0.0
391,Khalil Herbert,CHI,RB,25.0,93.0,112.5,119.5,102.5,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,611.0,2.0,4.6,50.9,31.0,20.0,0.0,134.0,6.7,1.0,4.3,1.7,11.2,11.0,152.0,4.9,745.0,3.0
392,Khalil Shakir,BUF,WR,23.0,74.0,113.1,116.1,93.6,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,10.0,0.6,45.0,39.0,0.0,611.0,15.7,2.0,13.6,2.3,35.9,0.1,40.0,15.5,621.0,2.0
393,Khari Blasingame,CHI,FB,27.0,3.0,5.8,5.8,4.3,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,3.3,1.6,6.0,3.0,0.0,2.0,0.7,0.0,0.3,0.2,0.1,0.5,11.0,2.5,28.0,0.0
394,Kirk Cousins,MIN,QB,35.0,150.0,149.7,161.7,154.7,0.0,24.0,0.0,216.0,311.0,69.5,18.0,5.8,5.0,1.6,7.5,7.9,10.8,291.4,103.8,63.2,17.0,5.2,14.0,25.0,0.0,1.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,14.0,1.8,25.0,0.0
395,Kirk Merritt,NOR,WR,26.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Ko Kieft,TAM,TE,25.0,6.0,7.2,7.2,6.7,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,2.0,1.0,0.4,0.1,0.1,0.0,1.0,2.0,2.0,1.0
397,Kristian Wilkerson,LVR,WR,26.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Kwamie Lassiter II,CIN,WR,25.0,0.0,1.2,1.2,0.7,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
399,Kyle Allen,BUF,QB,27.0,-1.0,-1.3,-1.3,-1.3,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-13.0,0.0,-1.0,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Kyle Juszczyk,SFO,FB,32.0,25.0,38.5,41.5,31.5,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.2,0.4,17.0,14.0,0.0,119.0,8.5,2.0,7.0,0.8,7.0,0.3,19.0,6.6,125.0,2.0
401,Kyle Philips,TEN,WR,24.0,16.0,31.1,35.1,23.6,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,0.0,181.0,12.1,0.0,8.2,1.7,20.1,0.0,15.0,12.1,181.0,0.0
402,Kyle Pitts,ATL,TE,23.0,84.0,137.3,140.3,110.8,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,-4.0,-0.2,90.0,53.0,0.0,667.0,12.6,3.0,7.4,3.1,39.2,0.1,54.0,12.3,663.0,3.0
403,Kyle Trask,TAM,QB,25.0,0.0,-0.1,-0.1,-0.1,0.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,1.2,0.0,0.0,1.0,-1.0,0.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Kylen Granson,IND,TE,25.0,43.0,73.0,76.0,58.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.1,50.0,30.0,0.0,368.0,12.3,1.0,7.4,2.0,24.5,0.1,31.0,11.9,370.0,1.0
405,Kyler Murray,ARI,QB,26.0,146.0,146.4,157.4,151.4,0.0,26.0,0.0,176.0,268.0,65.7,10.0,3.7,5.0,1.9,6.7,6.6,10.2,224.9,89.4,47.2,18.0,6.3,44.0,244.0,3.0,5.5,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,44.0,5.5,244.0,3.0
406,Kyren Williams,LAR,RB,23.0,223.0,255.0,263.0,239.0,61.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1144.0,12.0,5.0,95.3,48.0,32.0,0.0,206.0,6.4,3.0,4.3,2.7,17.2,19.0,260.0,5.2,1350.0,15.0
407,La'Mical Perine,KAN,RB,25.0,11.0,14.0,14.0,12.5,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,77.0,0.0,3.5,25.7,5.0,3.0,0.0,33.0,11.0,0.0,6.6,1.0,11.0,7.3,25.0,4.4,110.0,0.0
408,Lamar Jackson,BAL,QB,26.0,331.0,331.2,350.2,338.2,65.0,4.0,10.0,307.0,457.0,67.2,24.0,5.3,7.0,1.5,8.0,8.4,12.0,229.9,102.7,64.7,37.0,7.5,148.0,821.0,5.0,5.5,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,148.0,5.5,821.0,5.0
